fecha,estacion,comuna,mp25,estado_registro,nivel_calidad_aire,mes,dia_semana,mp25_dia_anterior,mp25_promedio_7d,nivel_calidad_aire_dia_siguiente
2025-06-30,Puente Alto,Puente Alto,46.0,validado,regular,6,0,38.0,39.57,regular
2025-07-01,Puente Alto,Puente Alto,50.0,validado,regular,7,1,46.0,41.71,regular
2025-07-02,Puente Alto,Puente Alto,46.0,validado,regular,7,2,50.0,43.86,regular
2025-07-03,Puente Alto,Puente Alto,37.0,validado,regular,7,3,46.0,45.57,regular
2025-07-04,Puente Alto,Puente Alto,36.0,validado,regular,7,4,37.0,44.71,regular
2025-07-05,Puente Alto,Puente Alto,32.0,validado,regular,7,5,36.0,44.14,buena
2025-07-06,Puente Alto,Puente Alto,18.0,validado,buena,7,6,32.0,40.71,buena
2025-07-07,Puente Alto,Puente Alto,25.0,validado,buena,7,0,18.0,37.86,regular
2025-07-08,Puente Alto,Puente Alto,38.0,validado,regular,7,1,25.0,34.86,regular
2025-07-09,Puente Alto,Puente Alto,42.0,validado,regular,7,2,38.0,33.14,mala
2025-07-10,Puente Alto,Puente Alto,55.0,validado,mala,7,3,42.0,32.57,mala
2025-07-11,Puente Alto,Puente Alto,57.0,validado,mala,7,4,55.0,35.14,mala
2025-07-12,Puente Alto,Puente Alto,64.0,validado,mala,7,5,57.0,38.14,mala
2025-07-13,Puente Alto,Puente Alto,67.0,validado,mala,7,6,64.0,42.71,mala
2025-07-14,Puente Alto,Puente Alto,70.0,validado,mala,7,0,67.0,49.71,mala
2025-07-15,Puente Alto,Puente Alto,76.0,validado,mala,7,1,70.0,56.14,regular
2025-07-16,Puente Alto,Puente Alto,48.0,validado,regular,7,2,76.0,61.57,regular
2025-07-17,Puente Alto,Puente Alto,39.0,validado,regular,7,3,48.0,62.43,regular
2025-07-18,Puente Alto,Puente Alto,33.0,validado,regular,7,4,39.0,60.14,regular
2025-07-19,Puente Alto,Puente Alto,35.0,validado,regular,7,5,33.0,56.71,regular
2025-07-20,Puente Alto,Puente Alto,39.0,validado,regular,7,6,35.0,52.57,regular
2025-07-21,Puente Alto,Puente Alto,34.0,validado,regular,7,0,39.0,48.57,regular
2025-07-22,Puente Alto,Puente Alto,33.0,validado,regular,7,1,34.0,43.43,regular
2025-07-23,Puente Alto,Puente Alto,41.0,validado,regular,7,2,33.0,37.29,regular
2025-07-24,Puente Alto,Puente Alto,36.0,validado,regular,7,3,41.0,36.29,regular
2025-07-25,Puente Alto,Puente Alto,34.0,validado,regular,7,4,36.0,35.86,regular
2025-07-26,Puente Alto,Puente Alto,49.0,validado,regular,7,5,34.0,36.0,mala
2025-07-27,Puente Alto,Puente Alto,54.0,validado,mala,7,6,49.0,38.0,regular
2025-07-28,Puente Alto,Puente Alto,45.0,validado,regular,7,0,54.0,40.14,regular
2025-07-29,Puente Alto,Puente Alto,37.0,validado,regular,7,1,45.0,41.71,regular
2025-07-30,Puente Alto,Puente Alto,27.0,validado,regular,7,2,37.0,42.29,buena
2025-07-31,Puente Alto,Puente Alto,13.0,validado,buena,7,3,27.0,40.29,buena
2025-08-01,Puente Alto,Puente Alto,7.0,validado,buena,8,4,13.0,37.0,buena
2025-08-02,Puente Alto,Puente Alto,16.0,validado,buena,8,5,7.0,33.14,regular
2025-08-03,Puente Alto,Puente Alto,28.0,validado,regular,8,6,16.0,28.43,regular
2025-08-04,Puente Alto,Puente Alto,27.0,validado,regular,8,0,28.0,24.71,buena
2025-08-05,Puente Alto,Puente Alto,22.0,validado,buena,8,1,27.0,22.14,buena
2025-08-06,Puente Alto,Puente Alto,21.0,validado,buena,8,2,22.0,20.0,regular
2025-08-07,Puente Alto,Puente Alto,26.0,validado,regular,8,3,21.0,19.14,regular
2025-08-08,Puente Alto,Puente Alto,35.0,validado,regular,8,4,26.0,21.0,regular
2025-08-09,Puente Alto,Puente Alto,26.0,validado,regular,8,5,35.0,25.0,regular
2025-08-10,Puente Alto,Puente Alto,37.0,validado,regular,8,6,26.0,26.43,regular
2025-08-11,Puente Alto,Puente Alto,32.0,validado,regular,8,0,37.0,27.71,regular
2025-08-12,Puente Alto,Puente Alto,29.0,validado,regular,8,1,32.0,28.43,regular
2025-08-13,Puente Alto,Puente Alto,26.0,validado,regular,8,2,29.0,29.43,regular
2025-08-14,Puente Alto,Puente Alto,27.0,validado,regular,8,3,26.0,30.14,buena
2025-08-15,Puente Alto,Puente Alto,13.0,validado,buena,8,4,27.0,30.29,buena
2025-08-16,Puente Alto,Puente Alto,22.0,validado,buena,8,5,13.0,27.14,buena
2025-08-17,Puente Alto,Puente Alto,18.0,validado,buena,8,6,22.0,26.57,buena
2025-08-18,Puente Alto,Puente Alto,21.0,validado,buena,8,0,18.0,23.86,buena
2025-08-19,Puente Alto,Puente Alto,19.0,validado,buena,8,1,21.0,22.29,buena
2025-08-20,Puente Alto,Puente Alto,16.0,validado,buena,8,2,19.0,20.86,buena
2025-08-21,Puente Alto,Puente Alto,7.0,validado,buena,8,3,16.0,19.43,buena
2025-08-22,Puente Alto,Puente Alto,7.0,validado,buena,8,4,7.0,16.57,buena
2025-08-23,Puente Alto,Puente Alto,10.0,validado,buena,8,5,7.0,15.71,buena
2025-08-24,Puente Alto,Puente Alto,11.0,validado,buena,8,6,10.0,14.0,buena
2025-08-25,Puente Alto,Puente Alto,14.0,validado,buena,8,0,11.0,13.0,buena
2025-08-26,Puente Alto,Puente Alto,25.0,validado,buena,8,1,14.0,12.0,regular
2025-08-27,Puente Alto,Puente Alto,31.0,validado,regular,8,2,25.0,12.86,regular
2025-08-28,Puente Alto,Puente Alto,34.0,validado,regular,8,3,31.0,15.0,buena
2025-08-29,Puente Alto,Puente Alto,18.0,validado,buena,8,4,34.0,18.86,buena
2025-08-30,Puente Alto,Puente Alto,25.0,validado,buena,8,5,18.0,20.43,regular
2025-08-31,Puente Alto,Puente Alto,34.0,validado,regular,8,6,25.0,22.57,regular
2025-09-01,Puente Alto,Puente Alto,28.0,validado,regular,9,0,34.0,25.86,buena
2025-09-02,Puente Alto,Puente Alto,20.0,validado,buena,9,1,28.0,27.86,regular
2025-09-03,Puente Alto,Puente Alto,26.0,validado,regular,9,2,20.0,27.14,regular
2025-09-04,Puente Alto,Puente Alto,30.0,validado,regular,9,3,26.0,26.43,regular
2025-09-05,Puente Alto,Puente Alto,31.0,validado,regular,9,4,30.0,25.86,regular
2025-09-06,Puente Alto,Puente Alto,28.0,validado,regular,9,5,31.0,27.71,buena
2025-09-07,Puente Alto,Puente Alto,21.0,validado,buena,9,6,28.0,28.14,buena
2025-09-08,Puente Alto,Puente Alto,16.0,validado,buena,9,0,21.0,26.29,buena
2025-09-09,Puente Alto,Puente Alto,17.0,validado,buena,9,1,16.0,24.57,buena
2025-09-10,Puente Alto,Puente Alto,13.0,validado,buena,9,2,17.0,24.14,buena
2025-09-11,Puente Alto,Puente Alto,21.0,validado,buena,9,3,13.0,22.29,buena
2025-09-12,Puente Alto,Puente Alto,24.0,validado,buena,9,4,21.0,21.0,buena
2025-09-13,Puente Alto,Puente Alto,16.0,validado,buena,9,5,24.0,20.0,buena
2025-09-14,Puente Alto,Puente Alto,20.0,validado,buena,9,6,16.0,18.29,buena
2025-09-15,Puente Alto,Puente Alto,17.0,validado,buena,9,0,20.0,18.14,buena
2025-09-16,Puente Alto,Puente Alto,20.0,validado,buena,9,1,17.0,18.29,regular
2025-09-17,Puente Alto,Puente Alto,29.0,validado,regular,9,2,20.0,18.71,regular
2025-09-18,Puente Alto,Puente Alto,37.0,validado,regular,9,3,29.0,21.0,buena
2025-09-19,Puente Alto,Puente Alto,18.0,validado,buena,9,4,37.0,23.29,buena
2025-09-20,Puente Alto,Puente Alto,9.0,validado,buena,9,5,18.0,22.43,buena
2025-09-21,Puente Alto,Puente Alto,6.0,validado,buena,9,6,9.0,21.43,buena
2025-09-22,Puente Alto,Puente Alto,12.0,validado,buena,9,0,6.0,19.43,buena
2025-09-23,Puente Alto,Puente Alto,15.0,validado,buena,9,1,12.0,18.71,buena
2025-09-24,Puente Alto,Puente Alto,19.0,validado,buena,9,2,15.0,18.0,buena
2025-09-25,Puente Alto,Puente Alto,17.0,validado,buena,9,3,19.0,16.57,buena
2025-09-26,Puente Alto,Puente Alto,11.0,validado,buena,9,4,17.0,13.71,buena
2025-09-27,Puente Alto,Puente Alto,16.0,validado,buena,9,5,11.0,12.71,buena
2025-09-28,Puente Alto,Puente Alto,16.0,validado,buena,9,6,16.0,13.71,buena
2025-09-29,Puente Alto,Puente Alto,15.0,validado,buena,9,0,16.0,15.14,buena
2025-09-30,Puente Alto,Puente Alto,21.0,validado,buena,9,1,15.0,15.57,buena
2025-10-01,Puente Alto,Puente Alto,19.0,validado,buena,10,2,21.0,16.43,buena
2025-10-02,Puente Alto,Puente Alto,22.0,validado,buena,10,3,19.0,16.43,buena
2025-10-03,Puente Alto,Puente Alto,18.0,validado,buena,10,4,22.0,17.14,buena
2025-10-04,Puente Alto,Puente Alto,8.0,validado,buena,10,5,18.0,18.14,buena
2025-10-05,Puente Alto,Puente Alto,3.0,validado,buena,10,6,8.0,17.0,buena
2025-10-06,Puente Alto,Puente Alto,9.0,validado,buena,10,0,3.0,15.14,buena
2025-10-07,Puente Alto,Puente Alto,12.0,validado,buena,10,1,9.0,14.29,buena
2025-10-08,Puente Alto,Puente Alto,15.0,validado,buena,10,2,12.0,13.0,buena
2025-10-09,Puente Alto,Puente Alto,13.0,validado,buena,10,3,15.0,12.43,buena
2025-10-10,Puente Alto,Puente Alto,13.0,validado,buena,10,4,13.0,11.14,buena
2025-10-11,Puente Alto,Puente Alto,11.0,validado,buena,10,5,13.0,10.43,buena
2025-10-12,Puente Alto,Puente Alto,13.0,validado,buena,10,6,11.0,10.86,buena
2025-10-13,Puente Alto,Puente Alto,15.0,validado,buena,10,0,13.0,12.29,buena
2025-10-14,Puente Alto,Puente Alto,16.0,validado,buena,10,1,15.0,13.14,buena
2025-10-15,Puente Alto,Puente Alto,16.0,validado,buena,10,2,16.0,13.71,buena
2025-10-16,Puente Alto,Puente Alto,17.0,validado,buena,10,3,16.0,13.86,buena
2025-10-17,Puente Alto,Puente Alto,13.0,validado,buena,10,4,17.0,14.43,buena
2025-10-18,Puente Alto,Puente Alto,16.0,validado,buena,10,5,13.0,14.43,buena
2025-10-19,Puente Alto,Puente Alto,18.0,validado,buena,10,6,16.0,15.14,buena
2025-10-20,Puente Alto,Puente Alto,17.0,validado,buena,10,0,18.0,15.86,buena
2025-10-21,Puente Alto,Puente Alto,17.0,validado,buena,10,1,17.0,16.14,buena
2025-10-22,Puente Alto,Puente Alto,17.0,validado,buena,10,2,17.0,16.29,buena
2025-10-23,Puente Alto,Puente Alto,15.0,validado,buena,10,3,17.0,16.43,buena
2025-10-24,Puente Alto,Puente Alto,13.0,validado,buena,10,4,15.0,16.14,buena
2025-10-25,Puente Alto,Puente Alto,14.0,validado,buena,10,5,13.0,16.14,buena
2025-10-26,Puente Alto,Puente Alto,14.0,validado,buena,10,6,14.0,15.86,buena
2025-10-27,Puente Alto,Puente Alto,13.0,validado,buena,10,0,14.0,15.29,buena
2025-10-28,Puente Alto,Puente Alto,13.0,validado,buena,10,1,13.0,14.71,buena
2025-10-29,Puente Alto,Puente Alto,16.0,validado,buena,10,2,13.0,14.14,buena
2025-10-30,Puente Alto,Puente Alto,14.0,validado,buena,10,3,16.0,14.0,buena
2025-10-31,Puente Alto,Puente Alto,18.0,validado,buena,10,4,14.0,13.86,buena
2025-11-01,Puente Alto,Puente Alto,15.0,validado,buena,11,5,18.0,14.57,buena
2025-11-02,Puente Alto,Puente Alto,17.0,validado,buena,11,6,15.0,14.71,buena
2025-11-03,Puente Alto,Puente Alto,16.0,validado,buena,11,0,17.0,15.14,buena
2025-11-04,Puente Alto,Puente Alto,13.0,validado,buena,11,1,16.0,15.57,buena
2025-11-05,Puente Alto,Puente Alto,14.0,validado,buena,11,2,13.0,15.57,buena
2025-11-06,Puente Alto,Puente Alto,11.0,validado,buena,11,3,14.0,15.29,buena
2025-11-07,Puente Alto,Puente Alto,10.0,validado,buena,11,4,11.0,14.86,buena
2025-11-08,Puente Alto,Puente Alto,13.0,validado,buena,11,5,10.0,13.71,buena
2025-11-09,Puente Alto,Puente Alto,12.0,validado,buena,11,6,13.0,13.43,buena
2025-11-10,Puente Alto,Puente Alto,11.0,validado,buena,11,0,12.0,12.71,buena
2025-11-11,Puente Alto,Puente Alto,12.0,validado,buena,11,1,11.0,12.0,buena
2025-11-12,Puente Alto,Puente Alto,15.0,validado,buena,11,2,12.0,11.86,buena
2025-11-13,Puente Alto,Puente Alto,20.0,validado,buena,11,3,15.0,12.0,buena
2025-11-14,Puente Alto,Puente Alto,21.0,validado,buena,11,4,20.0,13.29,buena
2025-11-15,Puente Alto,Puente Alto,19.0,validado,buena,11,5,21.0,14.86,buena
2025-11-16,Puente Alto,Puente Alto,15.0,validado,buena,11,6,19.0,15.71,buena
2025-11-17,Puente Alto,Puente Alto,15.0,validado,buena,11,0,15.0,16.14,buena
2025-11-18,Puente Alto,Puente Alto,18.0,validado,buena,11,1,15.0,16.71,buena
2025-11-19,Puente Alto,Puente Alto,15.0,validado,buena,11,2,18.0,17.57,buena
2025-11-20,Puente Alto,Puente Alto,16.0,validado,buena,11,3,15.0,17.57,buena
2025-11-21,Puente Alto,Puente Alto,13.0,validado,buena,11,4,16.0,17.0,buena
2025-11-22,Puente Alto,Puente Alto,17.0,validado,buena,11,5,13.0,15.86,buena
2025-11-23,Puente Alto,Puente Alto,19.0,validado,buena,11,6,17.0,15.57,buena
2025-11-24,Puente Alto,Puente Alto,20.0,validado,buena,11,0,19.0,16.14,buena
2025-11-25,Puente Alto,Puente Alto,18.0,validado,buena,11,1,20.0,16.86,buena
2025-11-26,Puente Alto,Puente Alto,15.0,validado,buena,11,2,18.0,16.86,buena
2025-11-27,Puente Alto,Puente Alto,14.0,validado,buena,11,3,15.0,16.86,buena
2025-11-28,Puente Alto,Puente Alto,11.0,validado,buena,11,4,14.0,16.57,buena
2025-11-29,Puente Alto,Puente Alto,10.0,validado,buena,11,5,11.0,16.29,buena
2025-11-30,Puente Alto,Puente Alto,8.0,validado,buena,11,6,10.0,15.29,buena
2025-12-01,Puente Alto,Puente Alto,12.0,validado,buena,12,0,8.0,13.71,buena
2025-12-02,Puente Alto,Puente Alto,12.0,validado,buena,12,1,12.0,12.57,buena
2025-12-03,Puente Alto,Puente Alto,14.0,validado,buena,12,2,12.0,11.71,buena
2025-12-04,Puente Alto,Puente Alto,13.0,validado,buena,12,3,14.0,11.57,buena
2025-12-05,Puente Alto,Puente Alto,14.0,validado,buena,12,4,13.0,11.43,buena
2025-12-06,Puente Alto,Puente Alto,16.0,validado,buena,12,5,14.0,11.86,buena
2025-12-07,Puente Alto,Puente Alto,12.0,validado,buena,12,6,16.0,12.71,buena
2025-12-08,Puente Alto,Puente Alto,11.0,validado,buena,12,0,12.0,13.29,buena
2025-12-09,Puente Alto,Puente Alto,15.0,validado,buena,12,1,11.0,13.14,buena
2025-12-10,Puente Alto,Puente Alto,14.0,validado,buena,12,2,15.0,13.57,buena
2025-12-11,Puente Alto,Puente Alto,11.0,validado,buena,12,3,14.0,13.57,buena
2025-12-12,Puente Alto,Puente Alto,15.0,validado,buena,12,4,11.0,13.29,buena
2025-12-13,Puente Alto,Puente Alto,11.0,validado,buena,12,5,15.0,13.43,buena
2025-12-14,Puente Alto,Puente Alto,8.0,validado,buena,12,6,11.0,12.71,buena
2025-12-15,Puente Alto,Puente Alto,8.0,validado,buena,12,0,8.0,12.14,regular
2025-12-16,Puente Alto,Puente Alto,39.0,validado,regular,12,1,8.0,11.71,regular
2025-12-17,Puente Alto,Puente Alto,43.0,validado,regular,12,2,39.0,15.14,buena
2025-12-18,Puente Alto,Puente Alto,17.0,validado,buena,12,3,43.0,19.29,buena
2025-12-19,Puente Alto,Puente Alto,12.0,validado,buena,12,4,17.0,20.14,buena
2025-12-20,Puente Alto,Puente Alto,10.0,validado,buena,12,5,12.0,19.71,buena
2025-12-21,Puente Alto,Puente Alto,8.0,validado,buena,12,6,10.0,19.57,buena
2025-12-22,Puente Alto,Puente Alto,11.0,validado,buena,12,0,8.0,19.57,buena
2025-12-23,Puente Alto,Puente Alto,13.0,validado,buena,12,1,11.0,20.0,buena
2025-12-24,Puente Alto,Puente Alto,20.0,validado,buena,12,2,13.0,16.29,buena
2025-12-25,Puente Alto,Puente Alto,12.0,validado,buena,12,3,20.0,13.0,buena
2025-12-26,Puente Alto,Puente Alto,12.0,validado,buena,12,4,12.0,12.29,buena
2025-12-27,Puente Alto,Puente Alto,13.0,validado,buena,12,5,12.0,12.29,buena
2025-12-28,Puente Alto,Puente Alto,10.0,validado,buena,12,6,13.0,12.71,buena
2025-12-29,Puente Alto,Puente Alto,15.0,validado,buena,12,0,10.0,13.0,buena
2025-12-30,Puente Alto,Puente Alto,15.0,validado,buena,12,1,15.0,13.57,buena
2025-12-31,Puente Alto,Puente Alto,19.0,validado,buena,12,2,15.0,13.86,buena
2026-01-01,Puente Alto,Puente Alto,21.0,preliminar,buena,1,3,19.0,13.71,buena
2026-01-02,Puente Alto,Puente Alto,12.0,preliminar,buena,1,4,21.0,15.0,buena
2026-01-03,Puente Alto,Puente Alto,13.0,preliminar,buena,1,5,12.0,15.0,buena
2026-01-04,Puente Alto,Puente Alto,11.0,preliminar,buena,1,6,13.0,15.0,buena
2026-01-05,Puente Alto,Puente Alto,11.0,preliminar,buena,1,0,11.0,15.14,buena
2026-01-06,Puente Alto,Puente Alto,9.0,preliminar,buena,1,1,11.0,14.57,buena
2026-01-07,Puente Alto,Puente Alto,11.0,preliminar,buena,1,2,9.0,13.71,buena
2026-01-08,Puente Alto,Puente Alto,12.0,preliminar,buena,1,3,11.0,12.57,buena
2026-01-09,Puente Alto,Puente Alto,14.0,preliminar,buena,1,4,12.0,11.29,buena
2026-01-10,Puente Alto,Puente Alto,13.0,preliminar,buena,1,5,14.0,11.57,buena
2026-01-11,Puente Alto,Puente Alto,12.0,preliminar,buena,1,6,13.0,11.57,buena
2026-01-12,Puente Alto,Puente Alto,12.0,preliminar,buena,1,0,12.0,11.71,buena
2026-01-13,Puente Alto,Puente Alto,10.0,preliminar,buena,1,1,12.0,11.86,buena
2026-01-14,Puente Alto,Puente Alto,9.0,preliminar,buena,1,2,10.0,12.0,buena
2026-01-16,Puente Alto,Puente Alto,16.0,preliminar,buena,1,4,9.0,11.71,buena
2026-01-17,Puente Alto,Puente Alto,14.0,preliminar,buena,1,5,16.0,12.29,buena
2026-01-18,Puente Alto,Puente Alto,17.0,preliminar,buena,1,6,14.0,12.29,regular
2026-01-19,Puente Alto,Puente Alto,26.0,preliminar,regular,1,0,17.0,12.86,regular
2026-01-20,Puente Alto,Puente Alto,30.0,preliminar,regular,1,1,26.0,14.86,buena
2026-01-21,Puente Alto,Puente Alto,22.0,preliminar,buena,1,2,30.0,17.43,buena
2026-01-22,Puente Alto,Puente Alto,19.0,preliminar,buena,1,3,22.0,19.14,buena
2026-01-23,Puente Alto,Puente Alto,16.0,preliminar,buena,1,4,19.0,20.57,buena
2026-01-24,Puente Alto,Puente Alto,16.0,preliminar,buena,1,5,16.0,20.57,buena
2026-01-25,Puente Alto,Puente Alto,11.0,preliminar,buena,1,6,16.0,20.86,buena
2026-01-26,Puente Alto,Puente Alto,9.0,preliminar,buena,1,0,11.0,20.0,buena
2026-01-27,Puente Alto,Puente Alto,9.0,preliminar,buena,1,1,9.0,17.57,buena
2026-01-28,Puente Alto,Puente Alto,13.0,preliminar,buena,1,2,9.0,14.57,buena
2026-01-29,Puente Alto,Puente Alto,16.0,preliminar,buena,1,3,13.0,13.29,buena
2026-01-30,Puente Alto,Puente Alto,10.0,preliminar,buena,1,4,16.0,12.86,buena
2026-01-31,Puente Alto,Puente Alto,11.0,preliminar,buena,1,5,10.0,12.0,buena
2026-02-01,Puente Alto,Puente Alto,15.0,preliminar,buena,2,6,11.0,11.29,buena
2026-02-02,Puente Alto,Puente Alto,12.0,preliminar,buena,2,0,15.0,11.86,buena
2026-02-03,Puente Alto,Puente Alto,9.0,preliminar,buena,2,1,12.0,12.29,buena
2026-02-04,Puente Alto,Puente Alto,8.0,preliminar,buena,2,2,9.0,12.29,buena
2026-02-05,Puente Alto,Puente Alto,8.0,preliminar,buena,2,3,8.0,11.57,buena
2026-02-06,Puente Alto,Puente Alto,10.0,preliminar,buena,2,4,8.0,10.43,buena
2026-02-07,Puente Alto,Puente Alto,11.0,preliminar,buena,2,5,10.0,10.43,buena
2026-02-08,Puente Alto,Puente Alto,11.0,preliminar,buena,2,6,11.0,10.43,buena
2026-02-09,Puente Alto,Puente Alto,8.0,preliminar,buena,2,0,11.0,9.86,buena
2026-02-10,Puente Alto,Puente Alto,10.0,preliminar,buena,2,1,8.0,9.29,buena
2026-02-11,Puente Alto,Puente Alto,10.0,preliminar,buena,2,2,10.0,9.43,buena
2026-02-12,Puente Alto,Puente Alto,13.0,preliminar,buena,2,3,10.0,9.71,buena
2026-02-13,Puente Alto,Puente Alto,13.0,preliminar,buena,2,4,13.0,10.43,buena
2026-02-14,Puente Alto,Puente Alto,12.0,preliminar,buena,2,5,13.0,10.86,buena
2026-02-15,Puente Alto,Puente Alto,10.0,preliminar,buena,2,6,12.0,11.0,buena
2026-02-16,Puente Alto,Puente Alto,12.0,preliminar,buena,2,0,10.0,10.86,buena
2026-02-17,Puente Alto,Puente Alto,10.0,preliminar,buena,2,1,12.0,11.43,buena
2026-02-18,Puente Alto,Puente Alto,11.0,preliminar,buena,2,2,10.0,11.43,buena
2026-02-19,Puente Alto,Puente Alto,13.0,preliminar,buena,2,3,11.0,11.57,buena
2026-02-20,Puente Alto,Puente Alto,14.0,preliminar,buena,2,4,13.0,11.57,buena
2026-02-21,Puente Alto,Puente Alto,15.0,preliminar,buena,2,5,14.0,11.71,buena
2026-02-22,Puente Alto,Puente Alto,14.0,preliminar,buena,2,6,15.0,12.14,buena
2026-02-23,Puente Alto,Puente Alto,15.0,preliminar,buena,2,0,14.0,12.71,buena
2026-02-24,Puente Alto,Puente Alto,12.0,preliminar,buena,2,1,15.0,13.14,buena
2026-02-25,Puente Alto,Puente Alto,11.0,preliminar,buena,2,2,12.0,13.43,buena
2026-02-26,Puente Alto,Puente Alto,9.0,preliminar,buena,2,3,11.0,13.43,buena
2026-02-27,Puente Alto,Puente Alto,8.0,preliminar,buena,2,4,9.0,12.86,buena
2026-02-28,Puente Alto,Puente Alto,8.0,preliminar,buena,2,5,8.0,12.0,buena
2026-03-01,Puente Alto,Puente Alto,9.0,preliminar,buena,3,6,8.0,11.0,buena
2026-03-02,Puente Alto,Puente Alto,6.0,preliminar,buena,3,0,9.0,10.29,buena
2026-03-03,Puente Alto,Puente Alto,10.0,preliminar,buena,3,1,6.0,9.0,buena
2026-03-04,Puente Alto,Puente Alto,13.0,preliminar,buena,3,2,10.0,8.71,buena
2026-03-05,Puente Alto,Puente Alto,13.0,preliminar,buena,3,3,13.0,9.0,buena
2026-03-06,Puente Alto,Puente Alto,17.0,preliminar,buena,3,4,13.0,9.57,buena
2026-03-07,Puente Alto,Puente Alto,13.0,preliminar,buena,3,5,17.0,10.86,buena
2026-03-08,Puente Alto,Puente Alto,11.0,preliminar,buena,3,6,13.0,11.57,buena
2026-03-09,Puente Alto,Puente Alto,12.0,preliminar,buena,3,0,11.0,11.86,buena
2026-03-10,Puente Alto,Puente Alto,14.0,preliminar,buena,3,1,12.0,12.71,buena
2026-03-11,Puente Alto,Puente Alto,14.0,preliminar,buena,3,2,14.0,13.29,buena
2026-03-12,Puente Alto,Puente Alto,15.0,preliminar,buena,3,3,14.0,13.43,buena
2026-03-13,Puente Alto,Puente Alto,15.0,preliminar,buena,3,4,15.0,13.71,buena
2026-03-14,Puente Alto,Puente Alto,14.0,preliminar,buena,3,5,15.0,13.43,buena
2026-03-15,Puente Alto,Puente Alto,8.0,preliminar,buena,3,6,14.0,13.57,buena
2026-03-16,Puente Alto,Puente Alto,6.0,preliminar,buena,3,0,8.0,13.14,buena
2026-03-17,Puente Alto,Puente Alto,8.0,preliminar,buena,3,1,6.0,12.29,buena
2026-03-18,Puente Alto,Puente Alto,12.0,preliminar,buena,3,2,8.0,11.43,buena
2026-03-19,Puente Alto,Puente Alto,10.0,preliminar,buena,3,3,12.0,11.14,buena
2026-03-20,Puente Alto,Puente Alto,7.0,preliminar,buena,3,4,10.0,10.43,buena
2026-03-21,Puente Alto,Puente Alto,8.0,preliminar,buena,3,5,7.0,9.29,buena
2026-03-22,Puente Alto,Puente Alto,9.0,preliminar,buena,3,6,8.0,8.43,buena
2026-03-23,Puente Alto,Puente Alto,12.0,preliminar,buena,3,0,9.0,8.57,buena
2026-03-24,Puente Alto,Puente Alto,14.0,preliminar,buena,3,1,12.0,9.43,buena
2026-03-25,Puente Alto,Puente Alto,14.0,preliminar,buena,3,2,14.0,10.29,buena
2026-03-26,Puente Alto,Puente Alto,18.0,preliminar,buena,3,3,14.0,10.57,buena
2026-03-27,Puente Alto,Puente Alto,22.0,preliminar,buena,3,4,18.0,11.71,buena
2026-03-28,Puente Alto,Puente Alto,24.0,preliminar,buena,3,5,22.0,13.86,buena
2026-03-29,Puente Alto,Puente Alto,21.0,preliminar,buena,3,6,24.0,16.14,buena
2026-03-30,Puente Alto,Puente Alto,18.0,preliminar,buena,3,0,21.0,17.86,buena
2026-03-31,Puente Alto,Puente Alto,21.0,preliminar,buena,3,1,18.0,18.71,buena
2026-04-01,Puente Alto,Puente Alto,20.0,preliminar,buena,4,2,21.0,19.71,buena
2026-04-02,Puente Alto,Puente Alto,24.0,preliminar,buena,4,3,20.0,20.57,buena
2026-04-03,Puente Alto,Puente Alto,25.0,preliminar,buena,4,4,24.0,21.43,buena
2026-04-04,Puente Alto,Puente Alto,21.0,preliminar,buena,4,5,25.0,21.86,buena
2026-04-05,Puente Alto,Puente Alto,10.0,preliminar,buena,4,6,21.0,21.43,buena
2026-04-06,Puente Alto,Puente Alto,11.0,preliminar,buena,4,0,10.0,19.86,buena
2026-04-11,Puente Alto,Puente Alto,22.0,preliminar,buena,4,5,11.0,18.86,buena
2026-04-12,Puente Alto,Puente Alto,23.0,preliminar,buena,4,6,22.0,19.0,buena
2026-04-13,Puente Alto,Puente Alto,18.0,preliminar,buena,4,0,23.0,19.43,buena
2026-04-14,Puente Alto,Puente Alto,23.0,preliminar,buena,4,1,18.0,18.57,regular
2026-04-15,Puente Alto,Puente Alto,26.0,preliminar,regular,4,2,23.0,18.29,buena
2026-04-16,Puente Alto,Puente Alto,18.0,preliminar,buena,4,3,26.0,19.0,buena
2026-04-17,Puente Alto,Puente Alto,20.0,preliminar,buena,4,4,18.0,20.14,buena
2026-04-18,Puente Alto,Puente Alto,15.0,preliminar,buena,4,5,20.0,21.43,buena
2026-04-19,Puente Alto,Puente Alto,13.0,preliminar,buena,4,6,15.0,20.43,buena
2026-04-20,Puente Alto,Puente Alto,16.0,preliminar,buena,4,0,13.0,19.0,buena
2026-04-21,Puente Alto,Puente Alto,20.0,preliminar,buena,4,1,16.0,18.71,buena
2026-04-22,Puente Alto,Puente Alto,19.0,preliminar,buena,4,2,20.0,18.29,buena
2026-04-23,Puente Alto,Puente Alto,17.0,preliminar,buena,4,3,19.0,17.29,buena
2026-04-24,Puente Alto,Puente Alto,21.0,preliminar,buena,4,4,17.0,17.14,buena
2026-04-25,Puente Alto,Puente Alto,23.0,preliminar,buena,4,5,21.0,17.29,buena
2026-04-26,Puente Alto,Puente Alto,18.0,preliminar,buena,4,6,23.0,18.43,buena
2026-04-27,Puente Alto,Puente Alto,16.0,preliminar,buena,4,0,18.0,19.14,buena
