fecha,estacion,comuna,mp25,estado_registro,nivel_calidad_aire,mes,dia_semana,mp25_dia_anterior,mp25_promedio_7d,temperatura_max,temperatura_min,temperatura_promedio,humedad_relativa,velocidad_viento,precipitacion,nivel_calidad_aire_dia_siguiente
2024-05-21,Puente Alto,Puente Alto,14.0,validado,buena,5,1,21.0,31.57,13.9,7.6,10.0,86,7.2,8.3,buena
2024-05-22,Puente Alto,Puente Alto,10.0,validado,buena,5,2,14.0,28.14,9.9,6.8,8.4,88,9.0,34.9,buena
2024-05-23,Puente Alto,Puente Alto,9.0,validado,buena,5,3,10.0,25.71,11.8,0.7,6.8,84,6.6,16.1,regular
2024-05-24,Puente Alto,Puente Alto,29.0,validado,regular,5,4,9.0,23.71,15.4,-1.8,6.9,67,16.9,0.0,buena
2024-05-25,Puente Alto,Puente Alto,20.0,validado,buena,5,5,29.0,23.86,15.6,7.1,10.4,75,18.0,1.2,buena
2024-05-26,Puente Alto,Puente Alto,23.0,validado,buena,5,6,20.0,21.71,13.3,0.8,7.6,79,7.7,18.3,regular
2024-05-27,Puente Alto,Puente Alto,37.0,validado,regular,5,0,23.0,18.0,17.6,-0.3,7.9,61,8.7,0.0,regular
2024-05-28,Puente Alto,Puente Alto,30.0,validado,regular,5,1,37.0,20.29,21.0,4.0,11.3,57,8.0,0.0,regular
2024-05-29,Puente Alto,Puente Alto,42.0,validado,regular,5,2,30.0,22.57,19.6,9.6,12.9,52,5.4,0.0,regular
2024-05-30,Puente Alto,Puente Alto,43.0,validado,regular,5,3,42.0,27.14,20.4,8.4,13.2,55,5.4,0.0,regular
2024-05-31,Puente Alto,Puente Alto,37.0,validado,regular,5,4,43.0,32.0,18.9,5.6,11.0,56,7.6,0.0,regular
2024-06-01,Puente Alto,Puente Alto,33.0,validado,regular,6,5,37.0,33.14,19.9,2.0,10.3,64,8.3,0.0,mala
2024-06-02,Puente Alto,Puente Alto,51.0,validado,mala,6,6,33.0,35.0,21.4,10.8,14.0,61,8.6,0.0,regular
2024-06-03,Puente Alto,Puente Alto,34.0,validado,regular,6,0,51.0,39.0,19.4,11.4,14.8,59,8.3,0.0,regular
2024-06-04,Puente Alto,Puente Alto,45.0,validado,regular,6,1,34.0,38.57,20.2,8.5,13.0,69,7.6,0.6,regular
2024-06-05,Puente Alto,Puente Alto,33.0,validado,regular,6,2,45.0,40.71,16.1,8.5,12.3,71,9.7,0.5,regular
2024-06-06,Puente Alto,Puente Alto,47.0,validado,regular,6,3,33.0,39.43,18.3,8.7,13.1,61,4.7,0.0,regular
2024-06-07,Puente Alto,Puente Alto,45.0,validado,regular,6,4,47.0,40.0,21.3,9.7,14.5,59,4.3,0.0,buena
2024-06-08,Puente Alto,Puente Alto,20.0,validado,buena,6,5,45.0,41.14,15.8,9.3,12.0,69,9.7,6.0,buena
2024-06-09,Puente Alto,Puente Alto,6.0,validado,buena,6,6,20.0,39.29,14.0,6.9,10.0,82,15.8,34.0,buena
2024-06-10,Puente Alto,Puente Alto,18.0,validado,buena,6,0,6.0,32.86,15.5,8.3,11.0,75,9.1,0.0,regular
2024-06-11,Puente Alto,Puente Alto,30.0,validado,regular,6,1,18.0,30.57,15.8,9.9,12.0,68,8.6,0.0,buena
2024-06-12,Puente Alto,Puente Alto,20.0,validado,buena,6,2,30.0,28.43,14.7,9.8,11.8,60,13.7,0.0,buena
2024-06-13,Puente Alto,Puente Alto,6.0,validado,buena,6,3,20.0,26.57,11.7,8.4,9.8,85,14.8,62.2,buena
2024-06-14,Puente Alto,Puente Alto,5.0,validado,buena,6,4,6.0,20.71,13.5,3.6,8.6,82,10.5,24.6,buena
2024-06-15,Puente Alto,Puente Alto,17.0,validado,buena,6,5,5.0,15.0,13.3,1.3,6.9,72,6.9,2.4,regular
2024-06-16,Puente Alto,Puente Alto,32.0,validado,regular,6,6,17.0,14.57,14.1,0.3,7.3,70,6.2,0.0,regular
2024-06-17,Puente Alto,Puente Alto,26.0,validado,regular,6,0,32.0,18.29,14.3,2.4,8.0,65,9.1,9.4,buena
2024-06-18,Puente Alto,Puente Alto,6.0,validado,buena,6,1,26.0,19.43,10.6,5.1,7.9,87,22.5,37.5,buena
2024-06-19,Puente Alto,Puente Alto,7.0,validado,buena,6,2,6.0,16.0,14.5,4.8,8.9,77,9.0,15.1,buena
2024-06-20,Puente Alto,Puente Alto,16.0,validado,buena,6,3,7.0,14.14,13.1,6.3,9.2,65,7.8,0.0,buena
2024-06-21,Puente Alto,Puente Alto,8.0,validado,buena,6,4,16.0,15.57,10.1,5.6,7.0,89,10.9,51.6,buena
2024-06-22,Puente Alto,Puente Alto,5.0,validado,buena,6,5,8.0,16.0,7.1,2.5,5.4,91,10.1,42.8,buena
2024-06-23,Puente Alto,Puente Alto,9.0,validado,buena,6,6,5.0,14.29,9.9,5.2,6.8,84,5.5,0.8,buena
2024-06-24,Puente Alto,Puente Alto,18.0,validado,buena,6,0,9.0,11.0,8.8,4.6,6.4,87,6.8,0.0,regular
2024-06-25,Puente Alto,Puente Alto,26.0,validado,regular,6,1,18.0,9.86,9.5,0.1,5.5,83,7.3,0.3,regular
2024-06-26,Puente Alto,Puente Alto,33.0,validado,regular,6,2,26.0,12.71,17.2,-1.8,7.3,62,7.2,0.0,buena
2024-06-27,Puente Alto,Puente Alto,18.0,validado,buena,6,3,33.0,16.43,16.0,5.4,10.3,66,5.1,0.0,regular
2024-06-28,Puente Alto,Puente Alto,34.0,validado,regular,6,4,18.0,16.71,16.2,3.2,8.4,70,6.1,0.0,mala
2024-06-29,Puente Alto,Puente Alto,64.0,validado,mala,6,5,34.0,20.43,19.0,2.6,9.1,61,6.9,0.0,regular
2024-06-30,Puente Alto,Puente Alto,31.0,validado,regular,6,6,64.0,28.86,19.8,4.0,10.2,59,7.9,0.0,buena
2024-07-01,Puente Alto,Puente Alto,21.0,validado,buena,7,0,31.0,32.0,20.9,3.1,10.0,57,6.8,0.0,buena
2024-07-02,Puente Alto,Puente Alto,14.0,validado,buena,7,1,21.0,32.43,18.4,4.1,10.1,56,5.5,0.0,regular
2024-07-03,Puente Alto,Puente Alto,29.0,validado,regular,7,2,14.0,30.71,17.7,6.0,10.5,58,6.2,0.0,regular
2024-07-04,Puente Alto,Puente Alto,41.0,validado,regular,7,3,29.0,30.14,14.9,4.5,8.8,63,4.7,0.0,regular
2024-07-05,Puente Alto,Puente Alto,46.0,validado,regular,7,4,41.0,33.43,16.4,1.6,8.3,58,6.6,0.0,regular
2024-07-06,Puente Alto,Puente Alto,41.0,validado,regular,7,5,46.0,35.14,13.9,2.4,7.7,55,6.9,0.0,regular
2024-07-07,Puente Alto,Puente Alto,48.0,validado,regular,7,6,41.0,31.86,14.7,2.0,7.9,55,7.2,0.0,regular
2024-07-08,Puente Alto,Puente Alto,47.0,validado,regular,7,0,48.0,34.29,14.9,1.6,7.6,54,7.3,0.0,regular
2024-07-09,Puente Alto,Puente Alto,38.0,validado,regular,7,1,47.0,38.0,11.9,1.2,5.7,59,8.5,0.0,regular
2024-07-12,Puente Alto,Puente Alto,48.0,validado,regular,7,4,38.0,41.43,15.1,-1.4,6.2,45,7.6,0.0,mala
2024-07-13,Puente Alto,Puente Alto,63.0,validado,mala,7,5,48.0,44.14,15.8,1.1,7.1,48,5.8,0.0,mala
2024-07-14,Puente Alto,Puente Alto,59.0,validado,mala,7,6,63.0,47.29,16.3,1.5,7.9,52,6.9,0.0,mala
2024-07-15,Puente Alto,Puente Alto,58.0,validado,mala,7,0,59.0,49.14,19.5,4.2,10.5,51,8.6,0.0,regular
2024-07-16,Puente Alto,Puente Alto,42.0,validado,regular,7,1,58.0,51.57,21.2,7.0,12.6,54,7.9,0.0,regular
2024-07-17,Puente Alto,Puente Alto,46.0,validado,regular,7,2,42.0,50.71,21.5,5.8,13.1,48,7.3,0.0,regular
2024-07-18,Puente Alto,Puente Alto,41.0,validado,regular,7,3,46.0,50.57,16.1,8.4,12.3,59,6.8,0.1,regular
2024-07-19,Puente Alto,Puente Alto,43.0,validado,regular,7,4,41.0,51.0,15.7,6.7,11.4,72,7.0,0.0,regular
2024-07-20,Puente Alto,Puente Alto,46.0,validado,regular,7,5,43.0,50.29,15.4,5.0,9.5,69,7.1,0.0,regular
2024-07-21,Puente Alto,Puente Alto,33.0,validado,regular,7,6,46.0,47.86,13.9,5.8,9.1,78,10.0,0.0,regular
2024-07-22,Puente Alto,Puente Alto,31.0,validado,regular,7,0,33.0,44.14,18.1,4.2,11.0,51,6.4,0.0,regular
2024-07-23,Puente Alto,Puente Alto,27.0,validado,regular,7,1,31.0,40.29,10.9,5.5,8.5,75,10.1,2.2,regular
2024-07-24,Puente Alto,Puente Alto,29.0,validado,regular,7,2,27.0,38.14,17.2,0.5,8.2,70,8.0,0.0,regular
2024-07-25,Puente Alto,Puente Alto,34.0,validado,regular,7,3,29.0,35.71,19.5,3.2,10.2,58,8.1,0.0,regular
2024-07-26,Puente Alto,Puente Alto,41.0,validado,regular,7,4,34.0,34.71,14.4,4.4,9.0,67,5.8,0.0,mala
2024-07-27,Puente Alto,Puente Alto,52.0,validado,mala,7,5,41.0,34.43,16.1,8.3,11.7,62,6.2,0.0,regular
2024-07-28,Puente Alto,Puente Alto,49.0,validado,regular,7,6,52.0,35.29,17.8,5.1,10.5,61,6.1,0.0,regular
2024-07-29,Puente Alto,Puente Alto,45.0,validado,regular,7,0,49.0,37.57,23.6,4.1,12.4,53,7.9,0.0,regular
2024-07-30,Puente Alto,Puente Alto,50.0,validado,regular,7,1,45.0,39.57,19.0,8.4,13.6,56,6.8,0.0,regular
2024-07-31,Puente Alto,Puente Alto,50.0,validado,regular,7,2,50.0,42.86,14.8,8.7,11.6,66,10.8,0.0,buena
2024-08-01,Puente Alto,Puente Alto,25.0,validado,buena,8,3,50.0,45.86,13.2,7.8,9.7,71,7.9,0.0,buena
2024-08-02,Puente Alto,Puente Alto,6.0,validado,buena,8,4,25.0,44.57,11.5,5.2,8.0,85,13.7,69.1,buena
2024-08-03,Puente Alto,Puente Alto,20.0,validado,buena,8,5,6.0,39.57,15.6,1.6,7.1,72,9.8,15.6,buena
2024-08-04,Puente Alto,Puente Alto,18.0,validado,buena,8,6,20.0,35.0,14.5,3.9,8.6,60,5.4,0.0,buena
2024-08-05,Puente Alto,Puente Alto,14.0,validado,buena,8,0,18.0,30.57,9.4,5.1,7.1,77,7.5,19.8,buena
2024-08-06,Puente Alto,Puente Alto,7.0,validado,buena,8,1,14.0,26.14,10.5,1.6,5.8,81,7.5,8.2,buena
2024-08-07,Puente Alto,Puente Alto,17.0,validado,buena,8,2,7.0,20.0,9.6,-1.6,3.4,70,7.1,0.1,buena
2024-08-08,Puente Alto,Puente Alto,23.0,validado,buena,8,3,17.0,15.29,13.5,-4.5,3.4,64,8.3,0.0,regular
2024-08-09,Puente Alto,Puente Alto,28.0,validado,regular,8,4,23.0,15.0,18.4,-3.1,7.3,55,9.7,0.0,regular
2024-08-10,Puente Alto,Puente Alto,27.0,validado,regular,8,5,28.0,18.14,19.1,2.3,10.3,54,7.8,0.0,regular
2024-08-11,Puente Alto,Puente Alto,28.0,validado,regular,8,6,27.0,19.14,20.4,3.2,10.8,63,6.5,0.0,regular
2024-08-12,Puente Alto,Puente Alto,31.0,validado,regular,8,0,28.0,20.57,23.8,4.8,13.0,56,7.9,0.0,regular
2024-08-13,Puente Alto,Puente Alto,30.0,validado,regular,8,1,31.0,23.0,20.8,7.5,12.9,64,8.9,0.0,regular
2024-08-14,Puente Alto,Puente Alto,44.0,validado,regular,8,2,30.0,26.29,15.0,8.2,11.6,76,4.3,0.0,mala
2024-08-15,Puente Alto,Puente Alto,58.0,validado,mala,8,3,44.0,30.14,16.7,7.4,11.3,72,8.1,0.1,regular
2024-08-16,Puente Alto,Puente Alto,40.0,validado,regular,8,4,58.0,35.14,12.6,5.3,9.2,78,5.5,0.0,regular
2024-08-17,Puente Alto,Puente Alto,41.0,validado,regular,8,5,40.0,36.86,15.2,7.3,10.8,75,7.8,0.0,regular
2024-08-18,Puente Alto,Puente Alto,40.0,validado,regular,8,6,41.0,38.86,13.4,7.6,9.8,74,7.6,0.0,regular
2024-08-19,Puente Alto,Puente Alto,33.0,validado,regular,8,0,40.0,40.57,11.9,6.2,8.8,75,7.1,0.0,regular
2024-08-20,Puente Alto,Puente Alto,29.0,validado,regular,8,1,33.0,40.86,9.7,4.1,6.3,84,9.4,0.3,buena
2024-08-21,Puente Alto,Puente Alto,25.0,validado,buena,8,2,29.0,40.71,10.5,1.8,5.5,79,15.7,12.8,buena
2024-08-22,Puente Alto,Puente Alto,9.0,validado,buena,8,3,25.0,38.0,10.3,-2.7,4.1,76,9.0,1.1,buena
2024-08-23,Puente Alto,Puente Alto,14.0,validado,buena,8,4,9.0,31.0,8.8,-2.8,3.3,76,9.8,11.2,regular
2024-08-24,Puente Alto,Puente Alto,30.0,validado,regular,8,5,14.0,27.29,16.4,-5.4,4.7,55,11.9,0.0,buena
2024-08-25,Puente Alto,Puente Alto,22.0,validado,buena,8,6,30.0,25.71,19.1,0.6,9.8,62,8.6,0.0,buena
2024-08-26,Puente Alto,Puente Alto,19.0,validado,buena,8,0,22.0,23.14,16.4,0.6,8.9,65,8.0,0.0,regular
2024-08-27,Puente Alto,Puente Alto,26.0,validado,regular,8,1,19.0,21.14,18.7,0.6,9.9,59,10.1,0.0,regular
2024-08-28,Puente Alto,Puente Alto,27.0,validado,regular,8,2,26.0,20.71,15.5,4.3,10.6,73,8.2,0.0,buena
2024-08-29,Puente Alto,Puente Alto,21.0,validado,buena,8,3,27.0,21.0,11.2,5.0,8.3,88,6.3,0.2,buena
2024-08-30,Puente Alto,Puente Alto,16.0,validado,buena,8,4,21.0,22.71,12.6,4.7,8.2,82,7.9,0.4,regular
2024-08-31,Puente Alto,Puente Alto,35.0,validado,regular,8,5,16.0,23.0,18.4,1.2,9.9,61,9.0,0.0,regular
2024-09-01,Puente Alto,Puente Alto,29.0,validado,regular,9,6,35.0,23.71,23.9,4.9,14.1,57,7.3,0.0,buena
2024-09-02,Puente Alto,Puente Alto,14.0,validado,buena,9,0,29.0,24.71,14.1,6.5,11.0,74,11.5,0.7,buena
2024-09-03,Puente Alto,Puente Alto,17.0,validado,buena,9,1,14.0,24.0,15.0,3.1,9.2,79,6.5,0.0,buena
2024-09-04,Puente Alto,Puente Alto,21.0,validado,buena,9,2,17.0,22.71,18.5,3.5,11.5,64,7.2,0.0,buena
2024-09-05,Puente Alto,Puente Alto,21.0,validado,buena,9,3,21.0,21.86,21.2,4.7,12.9,54,7.6,0.0,regular
2024-09-06,Puente Alto,Puente Alto,26.0,validado,regular,9,4,21.0,21.86,17.2,9.5,13.2,65,9.3,0.0,buena
2024-09-07,Puente Alto,Puente Alto,22.0,validado,buena,9,5,26.0,23.29,16.0,7.7,11.4,83,7.6,0.0,regular
2024-09-08,Puente Alto,Puente Alto,30.0,validado,regular,9,6,22.0,21.43,18.5,6.3,12.7,69,5.8,0.0,buena
2024-09-09,Puente Alto,Puente Alto,25.0,validado,buena,9,0,30.0,21.57,20.4,11.2,15.4,62,7.8,0.0,buena
2024-09-10,Puente Alto,Puente Alto,13.0,validado,buena,9,1,25.0,23.14,17.1,8.5,12.4,73,13.2,0.7,buena
2024-09-11,Puente Alto,Puente Alto,16.0,validado,buena,9,2,13.0,22.57,17.0,4.7,11.6,78,7.2,0.0,buena
2024-09-12,Puente Alto,Puente Alto,18.0,validado,buena,9,3,16.0,21.86,16.1,6.5,10.5,71,10.9,0.7,buena
2024-09-13,Puente Alto,Puente Alto,20.0,validado,buena,9,4,18.0,21.43,16.7,6.5,11.3,81,7.6,0.0,buena
2024-09-14,Puente Alto,Puente Alto,25.0,validado,buena,9,5,20.0,20.57,20.6,2.7,12.4,50,7.6,0.0,buena
2024-09-15,Puente Alto,Puente Alto,13.0,validado,buena,9,6,25.0,21.0,21.4,5.2,13.5,50,7.1,0.0,buena
2024-09-16,Puente Alto,Puente Alto,16.0,validado,buena,9,0,13.0,18.57,23.6,5.6,15.4,44,10.4,0.0,buena
2024-09-17,Puente Alto,Puente Alto,23.0,validado,buena,9,1,16.0,17.29,20.7,8.7,14.5,58,8.5,0.0,buena
2024-09-18,Puente Alto,Puente Alto,23.0,validado,buena,9,2,23.0,18.71,21.6,7.7,12.8,63,10.9,0.0,buena
2024-09-19,Puente Alto,Puente Alto,8.0,validado,buena,9,3,23.0,19.71,14.2,5.9,9.5,78,13.3,3.2,buena
2024-09-20,Puente Alto,Puente Alto,24.0,validado,buena,9,4,8.0,18.29,17.8,3.3,11.2,68,6.2,0.0,buena
2024-09-21,Puente Alto,Puente Alto,24.0,validado,buena,9,5,24.0,18.86,16.4,6.9,11.8,63,8.9,0.0,buena
2024-09-22,Puente Alto,Puente Alto,9.0,validado,buena,9,6,24.0,18.71,13.0,8.1,10.0,76,14.0,4.1,buena
2024-09-23,Puente Alto,Puente Alto,9.0,validado,buena,9,0,9.0,18.14,15.1,8.2,11.0,79,12.6,0.9,buena
2024-09-24,Puente Alto,Puente Alto,16.0,validado,buena,9,1,9.0,17.14,16.8,5.9,10.8,79,9.4,0.5,buena
2024-09-25,Puente Alto,Puente Alto,15.0,validado,buena,9,2,16.0,16.14,15.9,5.1,10.4,72,7.1,0.0,buena
2024-09-26,Puente Alto,Puente Alto,17.0,validado,buena,9,3,15.0,15.0,23.1,0.4,12.7,46,9.6,0.0,buena
2024-09-27,Puente Alto,Puente Alto,21.0,validado,buena,9,4,17.0,16.29,21.2,7.4,14.9,52,7.2,0.0,buena
2024-09-28,Puente Alto,Puente Alto,20.0,validado,buena,9,5,21.0,15.86,22.7,11.4,17.1,51,7.4,0.0,buena
2024-09-29,Puente Alto,Puente Alto,14.0,validado,buena,9,6,20.0,15.29,17.6,8.3,12.4,68,8.4,0.0,buena
2024-09-30,Puente Alto,Puente Alto,12.0,validado,buena,9,0,14.0,16.0,17.0,8.0,11.5,78,17.7,0.1,buena
2024-10-01,Puente Alto,Puente Alto,9.0,validado,buena,10,1,12.0,16.43,15.5,7.9,11.6,71,10.8,0.0,buena
2024-10-02,Puente Alto,Puente Alto,13.0,validado,buena,10,2,9.0,15.43,19.9,6.2,13.0,62,8.4,0.0,buena
2024-10-03,Puente Alto,Puente Alto,16.0,validado,buena,10,3,13.0,15.14,24.1,9.4,16.6,58,8.0,0.0,buena
2024-10-04,Puente Alto,Puente Alto,16.0,validado,buena,10,4,16.0,15.0,23.8,10.8,17.1,52,9.5,0.0,buena
2024-10-05,Puente Alto,Puente Alto,15.0,validado,buena,10,5,16.0,14.29,23.9,10.6,17.8,55,7.9,0.0,buena
2024-10-06,Puente Alto,Puente Alto,16.0,validado,buena,10,6,15.0,13.57,23.1,13.4,16.9,68,16.5,0.3,buena
2024-10-07,Puente Alto,Puente Alto,15.0,validado,buena,10,0,16.0,13.86,20.6,11.4,16.2,77,12.9,5.3,buena
2024-10-08,Puente Alto,Puente Alto,8.0,validado,buena,10,1,15.0,14.29,15.5,9.6,12.0,90,8.1,4.3,buena
2024-10-09,Puente Alto,Puente Alto,17.0,validado,buena,10,2,8.0,14.14,17.5,10.2,13.9,81,6.7,0.0,buena
2024-10-10,Puente Alto,Puente Alto,17.0,validado,buena,10,3,17.0,14.71,16.6,8.5,12.9,81,11.2,1.1,buena
2024-10-11,Puente Alto,Puente Alto,17.0,validado,buena,10,4,17.0,14.86,17.1,9.7,12.8,88,7.4,0.0,buena
2024-10-12,Puente Alto,Puente Alto,23.0,validado,buena,10,5,17.0,15.0,17.4,10.6,14.1,78,6.9,0.0,buena
2024-10-13,Puente Alto,Puente Alto,18.0,validado,buena,10,6,23.0,16.14,22.5,8.6,16.0,65,9.2,0.0,buena
2024-10-14,Puente Alto,Puente Alto,15.0,validado,buena,10,0,18.0,16.43,20.8,9.2,15.4,65,8.5,0.0,buena
2024-10-15,Puente Alto,Puente Alto,15.0,validado,buena,10,1,15.0,16.43,26.7,8.2,17.4,54,8.2,0.0,buena
2024-10-16,Puente Alto,Puente Alto,12.0,validado,buena,10,2,15.0,17.43,18.8,10.6,14.1,67,12.7,0.0,buena
2024-10-17,Puente Alto,Puente Alto,17.0,validado,buena,10,3,12.0,16.71,24.6,7.0,16.9,58,7.8,0.0,buena
2024-10-18,Puente Alto,Puente Alto,18.0,validado,buena,10,4,17.0,16.71,27.1,10.4,19.0,53,7.0,0.0,buena
2024-10-19,Puente Alto,Puente Alto,17.0,validado,buena,10,5,18.0,16.86,21.4,9.9,15.4,70,12.4,0.2,buena
2024-10-20,Puente Alto,Puente Alto,5.0,validado,buena,10,6,17.0,16.0,18.5,7.4,11.8,79,11.4,1.3,buena
2024-10-21,Puente Alto,Puente Alto,9.0,validado,buena,10,0,5.0,14.14,21.7,7.9,15.0,70,9.4,0.0,buena
2024-10-22,Puente Alto,Puente Alto,10.0,validado,buena,10,1,9.0,13.29,22.6,9.7,15.2,74,15.3,6.7,buena
2024-10-23,Puente Alto,Puente Alto,9.0,validado,buena,10,2,10.0,12.57,17.3,9.1,12.3,85,10.4,5.6,buena
2024-10-24,Puente Alto,Puente Alto,13.0,validado,buena,10,3,9.0,12.14,24.2,5.2,15.4,65,11.8,0.0,buena
2024-10-25,Puente Alto,Puente Alto,13.0,validado,buena,10,4,13.0,11.57,22.2,9.0,15.0,76,9.2,0.0,buena
2024-10-26,Puente Alto,Puente Alto,18.0,validado,buena,10,5,13.0,10.86,27.5,8.4,18.2,49,9.4,0.0,buena
2024-10-27,Puente Alto,Puente Alto,16.0,validado,buena,10,6,18.0,11.0,26.0,11.1,19.0,58,8.6,0.0,buena
2024-10-28,Puente Alto,Puente Alto,15.0,validado,buena,10,0,16.0,12.57,30.1,10.6,20.4,51,10.2,0.0,buena
2024-10-29,Puente Alto,Puente Alto,15.0,validado,buena,10,1,15.0,13.43,23.5,12.7,18.0,66,9.8,0.0,buena
2024-10-30,Puente Alto,Puente Alto,14.0,validado,buena,10,2,15.0,14.14,24.6,12.1,17.5,77,10.6,0.0,buena
2024-10-31,Puente Alto,Puente Alto,15.0,validado,buena,10,3,14.0,14.86,25.5,11.0,18.1,67,11.2,0.0,buena
2024-11-01,Puente Alto,Puente Alto,11.0,validado,buena,11,4,15.0,15.14,19.5,10.7,13.7,79,12.7,0.0,buena
2024-11-02,Puente Alto,Puente Alto,11.0,validado,buena,11,5,11.0,14.86,24.0,9.1,16.8,55,10.3,0.0,buena
2024-11-03,Puente Alto,Puente Alto,9.0,validado,buena,11,6,11.0,13.86,22.1,8.9,15.5,55,15.9,0.0,buena
2024-11-04,Puente Alto,Puente Alto,9.0,validado,buena,11,0,9.0,12.86,22.1,8.0,15.0,54,11.6,0.0,buena
2024-11-05,Puente Alto,Puente Alto,11.0,validado,buena,11,1,9.0,12.0,25.0,8.7,17.0,47,11.6,0.0,buena
2024-11-06,Puente Alto,Puente Alto,12.0,validado,buena,11,2,11.0,11.43,25.3,14.8,19.3,45,10.4,0.0,buena
2024-11-07,Puente Alto,Puente Alto,14.0,validado,buena,11,3,12.0,11.14,23.5,12.0,18.9,50,9.0,0.1,buena
2024-11-08,Puente Alto,Puente Alto,14.0,validado,buena,11,4,14.0,11.0,27.9,12.4,20.2,46,11.1,0.0,buena
2024-11-09,Puente Alto,Puente Alto,12.0,validado,buena,11,5,14.0,11.43,26.3,13.2,19.8,54,14.0,0.0,buena
2024-11-10,Puente Alto,Puente Alto,9.0,validado,buena,11,6,12.0,11.57,20.0,11.2,15.5,70,11.1,0.7,buena
2024-11-11,Puente Alto,Puente Alto,8.0,validado,buena,11,0,9.0,11.57,24.5,9.4,17.4,54,12.3,0.0,buena
2024-11-12,Puente Alto,Puente Alto,8.0,validado,buena,11,1,8.0,11.43,28.8,10.9,20.6,37,12.3,0.0,buena
2024-11-13,Puente Alto,Puente Alto,12.0,validado,buena,11,2,8.0,11.0,25.6,13.6,20.2,51,12.9,0.0,buena
2024-11-14,Puente Alto,Puente Alto,18.0,validado,buena,11,3,12.0,11.0,24.8,13.3,18.2,68,11.2,0.0,buena
2024-11-15,Puente Alto,Puente Alto,15.0,validado,buena,11,4,18.0,11.57,23.2,10.7,16.7,73,11.3,0.0,buena
2024-11-16,Puente Alto,Puente Alto,15.0,validado,buena,11,5,15.0,11.71,18.4,11.4,14.8,83,8.2,4.3,buena
2024-11-17,Puente Alto,Puente Alto,13.0,validado,buena,11,6,15.0,12.14,24.1,9.1,16.1,69,10.0,0.6,buena
2024-11-18,Puente Alto,Puente Alto,11.0,validado,buena,11,0,13.0,12.71,24.8,12.7,17.7,53,11.4,0.0,buena
2024-11-19,Puente Alto,Puente Alto,14.0,validado,buena,11,1,11.0,13.14,24.6,11.0,16.6,60,12.9,0.0,buena
2024-11-20,Puente Alto,Puente Alto,14.0,validado,buena,11,2,14.0,14.0,23.3,12.2,17.2,64,9.4,0.0,buena
2024-11-21,Puente Alto,Puente Alto,13.0,validado,buena,11,3,14.0,14.29,26.1,13.8,18.8,58,13.0,0.0,buena
2024-11-22,Puente Alto,Puente Alto,10.0,validado,buena,11,4,13.0,13.57,24.8,11.2,17.8,62,10.6,0.0,buena
2024-11-23,Puente Alto,Puente Alto,10.0,validado,buena,11,5,10.0,12.86,27.7,13.0,19.6,53,13.0,0.0,buena
2024-11-24,Puente Alto,Puente Alto,9.0,validado,buena,11,6,10.0,12.14,26.3,12.6,19.3,55,12.9,0.0,buena
2024-11-25,Puente Alto,Puente Alto,10.0,validado,buena,11,0,9.0,11.57,25.2,14.1,19.0,50,13.5,0.0,buena
2024-11-26,Puente Alto,Puente Alto,10.0,validado,buena,11,1,10.0,11.43,25.0,11.9,17.9,52,12.9,0.0,buena
2024-11-27,Puente Alto,Puente Alto,9.0,validado,buena,11,2,10.0,10.86,23.5,11.3,16.4,57,12.0,0.0,buena
2024-11-28,Puente Alto,Puente Alto,10.0,validado,buena,11,3,9.0,10.14,24.9,9.7,17.0,55,12.5,0.0,buena
2024-11-29,Puente Alto,Puente Alto,11.0,validado,buena,11,4,10.0,9.71,26.9,13.7,19.7,42,12.2,0.0,buena
2024-11-30,Puente Alto,Puente Alto,9.0,validado,buena,11,5,11.0,9.86,24.4,11.5,18.2,41,13.1,0.0,buena
2024-12-01,Puente Alto,Puente Alto,7.0,validado,buena,12,6,9.0,9.71,22.8,8.8,15.4,61,10.9,0.0,buena
2024-12-02,Puente Alto,Puente Alto,10.0,validado,buena,12,0,7.0,9.43,24.8,11.7,17.7,48,11.4,0.0,buena
2024-12-03,Puente Alto,Puente Alto,12.0,validado,buena,12,1,10.0,9.43,24.8,12.3,17.6,55,13.0,0.0,buena
2024-12-04,Puente Alto,Puente Alto,15.0,validado,buena,12,2,12.0,9.71,23.6,10.4,16.1,67,12.9,0.0,buena
2024-12-05,Puente Alto,Puente Alto,9.0,validado,buena,12,3,15.0,10.57,21.5,8.3,14.4,66,14.0,0.0,buena
2024-12-06,Puente Alto,Puente Alto,10.0,validado,buena,12,4,9.0,10.43,24.4,9.8,16.8,56,14.4,0.0,buena
2024-12-07,Puente Alto,Puente Alto,12.0,validado,buena,12,5,10.0,10.29,25.1,13.3,18.5,48,13.6,0.0,buena
2024-12-08,Puente Alto,Puente Alto,10.0,validado,buena,12,6,12.0,10.71,23.9,11.3,16.8,45,13.0,0.0,buena
2024-12-09,Puente Alto,Puente Alto,14.0,validado,buena,12,0,10.0,11.14,28.7,11.7,19.8,48,11.0,0.0,buena
2024-12-10,Puente Alto,Puente Alto,16.0,validado,buena,12,1,14.0,11.71,26.9,15.4,20.3,51,11.3,0.0,buena
2024-12-11,Puente Alto,Puente Alto,14.0,validado,buena,12,2,16.0,12.29,28.2,14.6,20.8,48,11.8,0.0,buena
